epoch,accuracy,learning_rate,loss,top_2_accuracy,val_accuracy,val_loss,val_top_2_accuracy
21,0.9596949815750122,0.0002500000118743628,0.17318636178970337,1.0,0.40740740299224854,2.0612170696258545,0.7037037014961243
22,0.9760348796844482,0.0002500000118743628,0.16286121308803558,0.998910665512085,0.4691357910633087,1.6511551141738892,0.7654321193695068
23,0.9640522599220276,0.0002500000118743628,0.1663546860218048,0.9978213310241699,0.42592594027519226,2.2845356464385986,0.6728395223617554
24,0.9749455451965332,0.0002500000118743628,0.15527118742465973,0.998910665512085,0.5123456716537476,1.474674105644226,0.790123462677002
25,0.9716775417327881,0.0002500000118743628,0.1497778743505478,0.9967319965362549,0.5555555820465088,1.2876170873641968,0.7716049551963806
26,0.9738562107086182,0.0002500000118743628,0.1418495625257492,0.998910665512085,0.5061728358268738,1.5189876556396484,0.7716049551963806
27,0.985838770866394,0.0002500000118743628,0.1318150758743286,1.0,0.5,1.701012134552002,0.7407407164573669
28,0.9782134890556335,0.0002500000118743628,0.12938083708286285,1.0,0.6111111044883728,1.1593185663223267,0.8271604776382446
29,0.9825708270072937,0.0002500000118743628,0.12505994737148285,1.0,0.5679012537002563,1.433457374572754,0.8580247163772583
30,0.9716775417327881,0.0002500000118743628,0.1332675665616989,0.9978213310241699,0.5246913433074951,1.7252675294876099,0.7283950448036194
31,0.9912853837013245,0.0002500000118743628,0.11785914748907089,0.9978213310241699,0.604938268661499,1.0335363149642944,0.790123462677002
32,0.9803921580314636,0.0002500000118743628,0.11978903412818909,1.0,0.6296296119689941,1.1189591884613037,0.8395061492919922
33,0.9869281053543091,0.0002500000118743628,0.10990685224533081,1.0,0.5617284178733826,1.3938863277435303,0.7160493731498718
34,0.9912853837013245,0.0002500000118743628,0.11166290938854218,0.998910665512085,0.5679012537002563,1.199227213859558,0.7530864477157593
35,0.985838770866394,0.0002500000118743628,0.10818468034267426,1.0,0.5679012537002563,1.279719352722168,0.7222222089767456
36,0.9891067743301392,0.0001250000059371814,0.0958126112818718,0.998910665512085,0.6728395223617554,0.7973293662071228,0.8703703880310059
37,0.9814814925193787,0.0001250000059371814,0.10274247825145721,1.0,0.6358024477958679,0.9357925057411194,0.8641975522041321
38,0.9869281053543091,0.0001250000059371814,0.10074077546596527,0.998910665512085,0.7160493731498718,0.8422189354896545,0.8518518805503845
39,0.985838770866394,0.0001250000059371814,0.09828502684831619,0.998910665512085,0.654321014881134,0.9770117998123169,0.7962962985038757
40,0.9891067743301392,0.0001250000059371814,0.09459197521209717,1.0,0.6975308656692505,0.9631901383399963,0.8209876418113708
41,0.9945533871650696,6.25000029685907e-05,0.08971164375543594,1.0,0.6666666865348816,1.0627623796463013,0.8395061492919922
42,0.9880174398422241,6.25000029685907e-05,0.08887755125761032,1.0,0.6296296119689941,1.1602979898452759,0.7530864477157593
43,0.985838770866394,6.25000029685907e-05,0.09297344833612442,0.9978213310241699,0.7283950448036194,0.8004530668258667,0.9197530746459961
44,0.9912853837013245,6.25000029685907e-05,0.08435984700918198,1.0,0.7654321193695068,0.7167429327964783,0.9567901492118835
45,0.9891067743301392,6.25000029685907e-05,0.08942835032939911,1.0,0.6666666865348816,0.9223713874816895,0.8827160596847534
46,0.9967319965362549,6.25000029685907e-05,0.0791480764746666,1.0,0.7345678806304932,0.8398656845092773,0.9506173133850098
47,0.9945533871650696,6.25000029685907e-05,0.0772891566157341,1.0,0.7716049551963806,0.6335489153862,0.9567901492118835
48,0.9869281053543091,6.25000029685907e-05,0.08674584329128265,0.998910665512085,0.7716049551963806,0.5295833349227905,0.9629629850387573
49,0.9934640526771545,6.25000029685907e-05,0.0779639258980751,0.998910665512085,0.7469135522842407,0.6680783629417419,0.9506173133850098
50,0.9825708270072937,6.25000029685907e-05,0.08396835625171661,0.998910665512085,0.7654321193695068,0.6185292601585388,0.9567901492118835
51,0.9923747181892395,6.25000029685907e-05,0.07971112430095673,1.0,0.7469135522842407,0.6851175427436829,0.9629629850387573
52,0.9880174398422241,6.25000029685907e-05,0.08602260053157806,0.998910665512085,0.7345678806304932,0.7650490999221802,0.9444444179534912
53,0.9967319965362549,3.125000148429535e-05,0.07786552608013153,0.998910665512085,0.7530864477157593,0.7991029024124146,0.9629629850387573
54,0.9912853837013245,3.125000148429535e-05,0.0786622017621994,0.998910665512085,0.7283950448036194,0.9002543091773987,0.9506173133850098
55,0.9912853837013245,3.125000148429535e-05,0.07990138232707977,1.0,0.7592592835426331,0.7039014101028442,0.9629629850387573
56,0.9923747181892395,3.125000148429535e-05,0.07562887668609619,1.0,0.7962962985038757,0.5107930302619934,0.9876543283462524
57,0.9912853837013245,3.125000148429535e-05,0.0718250572681427,1.0,0.790123462677002,0.5158484578132629,0.9876543283462524
58,0.9956427216529846,3.125000148429535e-05,0.06637336313724518,1.0,0.7962962985038757,0.5393857359886169,0.9876543283462524
59,0.985838770866394,3.125000148429535e-05,0.08350084722042084,1.0,0.7716049551963806,0.516900897026062,0.9938271641731262
60,0.9912853837013245,3.125000148429535e-05,0.08137475699186325,1.0,0.8209876418113708,0.40400320291519165,1.0
61,0.9934640526771545,3.125000148429535e-05,0.0765504464507103,1.0,0.8086419701576233,0.4345933496952057,1.0
62,0.9945533871650696,3.125000148429535e-05,0.07497106492519379,1.0,0.7716049551963806,0.5145693421363831,1.0
63,0.984749436378479,3.125000148429535e-05,0.08528246730566025,0.998910665512085,0.790123462677002,0.5399588942527771,0.9938271641731262
64,0.9934640526771545,3.125000148429535e-05,0.07470647990703583,1.0,0.7962962985038757,0.5368799567222595,0.9938271641731262
65,0.9901960492134094,1.5625000742147677e-05,0.08052432537078857,0.998910665512085,0.7962962985038757,0.490736722946167,0.9938271641731262
66,0.9912853837013245,1.5625000742147677e-05,0.07289059460163116,1.0,0.7962962985038757,0.4878234267234802,1.0
67,0.9934640526771545,1.5625000742147677e-05,0.07807078957557678,1.0,0.7962962985038757,0.4816676080226898,0.9938271641731262
68,0.9934640526771545,1.5625000742147677e-05,0.07583416998386383,0.998910665512085,0.8086419701576233,0.4766164720058441,0.9938271641731262
69,0.9945533871650696,7.812500371073838e-06,0.07270277291536331,1.0,0.8086419701576233,0.4749901294708252,0.9938271641731262
70,0.9912853837013245,7.812500371073838e-06,0.07829327136278152,1.0,0.8148148059844971,0.4631287753582001,0.9938271641731262
